Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
36,14,1,1,3,34.063,0.6177,0,1,7,0,0,0,1,0,0.9784,0,15,0
20,25,0,2,3,65.3301,0.6141,0,0,21,1,0,1,0,0,0.7719,0,8,0
43,19,1,3,5,12.3711,0.9222,0,0,21,1,0,1,0,1,0.8269,0,10,0
73,7,0,3,2,42.0276,0.5516,0,2,9,1,0,0,1,1,0.9926,0,4,0
52,7,0,4,5,39.9023,0.9683,0,0,20,1,0,1,1,1,0.7694,0,9,0
68,32,1,3,3,35.4974,0.9618,0,0,18,1,1,0,1,0,0.8739,0,1,0
59,26,0,2,5,34.2348,0.6752,0,1,15,1,0,0,1,0,0.7629,0,4,0
26,5,1,4,1,3.9191,0.81,0,1,16,1,0,1,1,1,0.8688,0,8,0
49,32,1,1,1,52.3118,0.5697,0,1,14,1,0,0,0,0,0.759,0,9,0
37,24,0,3,4,79.0061,0.9335,0,1,18,1,0,0,1,1,0.9563,0,1,0
40,14,0,3,5,70.2625,0.8031,0,0,22,1,1,0,1,0,0.9145,0,14,0
24,33,0,4,5,43.9266,0.6179,0,1,21,1,1,1,0,1,0.9615,0,8,0
66,29,0,4,2,73.3917,0.6906,0,1,8,1,1,0,1,1,0.8337,0,12,0
66,7,1,3,3,5.1296,0.87,0,1,12,1,1,0,0,1,0.9591,0,10,0
20,10,1,3,1,4.5566,0.6298,0,2,19,1,1,1,0,0,0.98,0,14,0
29,8,1,3,2,65.4273,0.6162,0,2,13,1,0,1,0,1,0.8761,0,8,0
23,9,1,3,5,72.2911,0.5933,0,1,17,1,0,0,1,1,0.7838,0,8,0
30,23,1,3,1,62.7673,0.9828,0,2,9,1,1,0,0,1,0.9623,0,12,0
80,1,0,3,4,18.0135,0.9778,0,1,8,1,1,0,1,0,0.9526,0,1,0
70,8,1,3,2,29.8326,0.7817,0,0,11,1,1,0,1,0,0.9269,0,14,0
54,10,0,4,1,21.481,0.6859,0,0,7,1,1,0,1,1,0.8708,0,12,0
39,17,1,2,1,32.0843,0.7491,0,0,9,1,0,0,1,0,0.966,0,1,0
57,16,0,3,1,27.8286,0.6669,0,0,16,0,1,0,1,1,0.7986,0,11,0
23,29,1,5,4,33.1803,0.8883,0,2,13,1,1,1,1,1,0.9882,0,14,0
70,33,0,3,2,1.127,0.8645,0,2,8,1,0,0,1,1,0.8229,0,9,0
43,10,0,3,5,26.7272,0.7012,0,0,6,0,1,0,1,1,0.7716,0,14,0
66,21,0,4,3,34.0648,0.6969,0,0,15,1,0,1,1,1,0.7953,0,9,0
79,30,0,3,4,3.5484,0.7512,0,2,12,1,0,0,1,1,0.7793,0,12,0
66,7,0,2,5,61.4305,0.6391,0,0,17,0,0,1,0,1,0.9643,0,8,0
36,7,1,4,4,75.5345,0.9221,0,2,17,1,1,0,1,1,0.7793,0,2,0
37,8,1,3,4,69.4463,0.6035,0,2,21,1,1,0,0,1,0.9415,0,11,0
49,8,1,1,5,43.4575,0.9803,0,2,9,1,0,0,0,0,0.9552,0,4,0
34,34,1,4,2,67.4298,0.6261,0,0,18,1,1,1,1,0,0.9197,0,5,0
48,23,0,3,2,10.7201,0.669,0,2,7,1,0,1,0,1,0.9499,0,8,0
57,3,0,5,19,37.799,0.2874,0,12,2,1,1,1,1,1,0.7828,0,24,1
52,19,0,2,4,34.8611,0.7057,0,1,9,1,0,0,1,0,0.7829,0,14,0
71,20,1,4,5,62.1889,0.5923,0,2,16,1,1,0,1,1,0.9753,0,1,0
36,34,0,3,2,19.9012,0.6159,0,0,12,1,0,0,1,1,0.992,0,14,0
49,25,1,4,1,9.2649,0.6983,0,0,16,1,1,0,1,1,0.8298,0,11,0
22,9,1,4,5,30.9283,0.8826,0,0,7,1,0,1,1,1,0.8375,0,8,0
55,0,0,4,11,1545.3256,0.6481,1,1,5,1,1,0,1,1,0.5019,0,17,1
19,19,0,4,1,53.7008,0.5767,0,0,6,1,1,1,0,1,0.8756,0,14,0
52,26,1,1,2,31.3546,0.8004,0,2,20,0,1,0,0,0,0.837,0,15,0
64,14,1,2,3,20.9046,0.6667,0,0,16,1,0,0,1,0,0.7609,0,12,0
42,31,1,3,1,65.9406,0.7474,0,0,18,1,1,0,0,1,0.768,0,10,0
33,19,0,3,2,12.1933,0.6827,0,1,20,1,1,0,1,0,0.8811,0,3,0
43,29,0,3,1,41.0606,0.9668,0,2,16,1,0,0,1,1,0.9994,0,8,0
51,20,0,3,5,46.9542,0.6853,0,0,9,1,0,0,1,1,0.917,0,8,0
42,22,0,4,2,51.2194,0.7637,0,1,17,1,1,0,1,1,0.7703,0,4,0
33,17,1,4,1,30.5072,0.8083,0,0,9,1,0,1,1,1,0.9349,0,13,0
54,22,1,4,1,52.7077,0.7022,0,1,19,1,1,0,1,1,0.923,0,12,0
45,23,0,3,5,1081.822,0.0346,1,4,6,0,1,0,1,1,0.4069,1,24,1
37,16,1,2,4,6.1818,0.6829,0,1,9,1,0,0,0,1,0.8805,0,8,0
80,26,1,4,1,7.1452,0.9257,0,2,22,1,1,0,1,1,0.8693,0,12,0
73,15,1,3,3,59.8061,0.9196,0,0,14,1,0,1,1,0,0.8675,0,3,0
67,29,1,3,3,10.9891,0.9644,0,1,14,0,1,0,1,1,0.8778,0,12,0
73,13,0,2,5,52.2328,0.8533,0,1,22,1,1,0,0,0,0.8547,0,7,0
73,4,1,2,3,53.7524,0.6185,0,0,18,1,0,0,0,1,0.9565,0,8,0
76,0,0,2,2,57.6672,0.7169,0,2,13,1,0,0,1,0,0.7844,0,6,0
20,35,1,4,1,11.1313,0.7697,0,0,6,1,1,1,0,1,0.9193,0,6,0
38,2,0,2,4,50.2753,0.5723,0,2,15,0,0,1,0,1,0.8404,0,13,0
32,35,1,4,2,11.048,0.7372,0,0,16,1,1,1,1,0,0.7564,0,9,0
54,26,0,4,2,71.8021,0.6338,0,2,14,1,1,0,1,1,0.883,0,6,0
63,24,1,3,2,44.0944,0.6546,0,2,9,1,1,0,0,1,0.8196,0,2,0
64,8,1,3,2,16.5432,0.902,0,0,8,1,0,0,1,1,0.9217,0,1,0
43,28,0,3,5,17.3,0.6958,0,1,13,0,0,1,1,1,0.7926,0,12,0
33,23,1,3,3,12.9973,0.9403,0,2,9,1,1,0,1,0,0.8711,0,12,0
26,36,0,4,1,28.3567,0.763,0,1,20,1,0,1,1,1,0.7582,0,8,0
27,34,1,5,4,5.5356,0.6859,0,1,21,1,1,1,1,1,0.837,0,3,0
31,30,1,2,5,78.8318,0.9311,0,0,21,1,0,0,0,1,0.912,0,9,0
63,33,1,3,4,17.9899,0.974,0,2,17,1,1,0,0,1,0.9707,0,12,0
76,9,0,2,2,40.9208,0.7092,0,2,8,1,0,0,0,1,0.7792,0,13,0
69,32,1,5,4,73.2519,0.9965,0,1,7,1,1,1,1,1,0.817,0,14,0
72,9,0,3,5,45.9315,0.7315,0,1,12,1,1,0,1,0,0.856,0,3,0
73,36,0,3,1,65.5741,0.704,0,0,12,0,1,0,1,1,0.9942,0,14,0
68,32,0,4,1,38.4601,0.945,0,2,12,1,0,1,1,1,0.8417,0,6,0
24,29,0,4,4,39.7046,0.7769,0,1,20,1,0,1,1,1,0.8747,0,13,0
34,9,0,5,3,55.6332,0.6534,1,1,5,1,1,1,1,1,0.0014,1,23,1
45,20,1,2,3,52.3327,0.6297,0,2,22,1,0,0,0,1,0.9713,0,12,0
53,16,1,3,4,63.7836,0.5779,0,1,19,1,0,0,1,1,0.7989,0,11,0
56,7,1,4,1,44.6622,0.5596,0,0,20,1,1,0,1,1,0.9291,0,14,0
62,1,0,2,3,30.9755,0.8316,0,0,10,0,1,0,1,0,0.8494,0,6,0
44,24,1,4,5,0.9279,0.9628,0,2,13,1,1,0,1,1,0.8053,0,11,0
33,23,0,4,4,44.254,0.9283,0,2,19,1,1,1,0,1,0.963,0,12,0
27,17,1,3,3,0.2604,0.8438,0,0,19,1,0,1,1,0,0.9583,0,7,0
32,25,1,3,2,62.7713,0.9665,0,2,18,0,0,1,1,1,0.9961,0,11,0
52,15,0,2,2,64.2855,0.5546,0,0,10,0,0,0,1,1,0.8413,0,10,0
30,35,1,4,5,69.5362,0.7241,0,2,9,1,1,0,1,1,0.827,0,3,0
61,7,0,2,1,53.8189,0.7451,0,0,7,1,0,0,0,1,0.988,0,6,0
39,26,1,2,1,74.2318,0.7857,0,2,21,1,0,0,0,1,0.8001,0,6,0
20,19,1,3,5,34.5475,0.8125,0,2,15,1,0,1,0,1,0.887,0,15,0
29,4,0,2,3,55.7521,0.6381,0,1,6,1,0,0,1,0,0.9599,0,13,0
43,29,1,5,5,37.946,0.882,0,1,11,1,1,1,1,1,0.8599,0,9,0
25,1,0,2,2,22.5379,0.5618,0,1,19,0,0,1,1,0,0.8781,0,1,0
20,14,1,4,4,11.3072,0.7523,0,1,14,1,1,0,1,1,0.9532,0,10,0
26,30,0,5,1,3.0049,0.8769,0,1,15,1,1,1,1,1,0.971,0,10,0
60,3,1,2,4,3.2893,0.7355,0,0,8,0,0,0,1,1,0.8962,0,8,0
53,9,1,3,2,54.4393,0.647,0,2,11,1,0,0,1,1,0.9662,0,1,0
67,13,0,4,2,21.1503,0.9985,0,0,20,1,1,0,1,1,0.8174,0,12,0
56,24,1,3,2,70.6478,0.9665,0,2,20,1,0,0,1,1,0.8947,0,9,0
45,15,1,3,2,14.197,0.9428,0,0,22,1,1,1,0,0,0.8259,0,14,0
72,11,1,4,1,19.5302,0.7565,0,1,8,1,1,0,1,1,0.8692,0,1,0
60,5,0,4,5,72.4978,0.9204,0,1,19,1,0,1,1,1,0.869,0,8,0
38,26,1,3,4,13.7331,0.8517,0,1,20,1,0,0,1,1,0.9913,0,12,0
43,30,1,4,5,42.3248,0.9766,0,2,10,1,1,0,1,1,0.9882,0,7,0
40,12,1,5,1,9.7054,0.7104,0,2,18,1,1,1,1,1,0.983,0,3,0
23,27,1,2,4,63.5313,0.8796,0,2,19,1,0,0,1,0,0.8485,0,1,0
73,15,1,4,4,9.4127,0.6506,0,1,20,1,0,1,1,1,0.9113,0,1,0
36,8,1,2,2,12.1001,0.5747,0,1,22,1,0,0,1,0,0.9891,0,10,0
45,27,1,3,1,1.5138,0.9513,0,2,13,1,0,1,0,1,0.8458,0,14,0
56,14,0,2,5,13.5047,0.5629,0,1,21,1,0,0,0,1,0.9513,0,2,0
73,15,0,3,3,44.0442,0.6104,0,0,15,1,1,0,1,0,0.8611,0,6,0
44,6,0,2,1,1.8834,0.6463,0,2,12,1,0,0,1,0,0.881,0,6,0
64,29,1,3,1,15.3556,0.7104,0,2,15,1,0,0,1,1,0.889,0,7,0
52,33,0,3,3,41.738,0.9062,0,1,8,1,0,0,1,1,0.8049,0,8,0
49,17,1,4,2,45.6782,0.9493,0,2,13,1,1,0,1,1,0.9525,0,12,0
44,32,1,4,1,66.4677,0.6521,0,1,6,1,1,0,1,1,0.9924,0,15,0
45,32,0,2,5,13.3216,0.8254,0,1,20,0,1,0,1,0,0.823,0,5,0
42,16,0,2,1,22.7513,0.8796,0,0,9,1,1,0,0,0,0.8778,0,8,0
72,3,0,4,2,60.5442,0.7162,0,0,12,1,1,0,1,1,0.9599,0,12,0
36,9,0,3,3,78.798,0.8016,0,2,12,0,1,0,1,1,0.8735,0,7,0
65,22,1,3,2,9.9494,0.8468,0,2,14,1,1,0,0,1,0.924,0,6,0
29,28,0,4,2,27.9794,0.9312,0,2,14,1,1,0,1,1,0.9497,0,2,0
58,6,1,3,2,41.3843,0.7827,0,0,15,1,0,0,1,1,0.9783,0,12,0
53,12,0,2,1,10.7746,0.9683,0,0,19,1,0,0,1,0,0.875,0,15,0
39,29,1,3,4,5.3707,0.9243,0,0,19,1,0,0,1,1,0.7741,0,12,0
39,1,1,4,3,13.8815,0.7882,0,2,6,1,1,0,1,1,0.8084,0,2,0
46,11,0,4,4,47.2098,0.916,0,0,22,1,1,0,1,1,0.9212,0,6,0
38,14,1,3,2,9.2994,0.8264,0,1,12,1,1,0,1,0,0.9412,0,12,0
24,35,0,4,4,38.8841,0.8872,0,2,8,1,0,1,1,1,0.8097,0,8,0
33,1,1,4,4,76.2977,0.6009,0,1,21,1,0,1,1,1,0.8886,0,1,0
74,13,0,3,1,42.765,0.7927,0,2,18,1,1,0,0,1,0.9463,0,11,0
51,15,1,3,4,36.0963,0.7288,0,1,11,1,0,0,1,1,0.8858,0,2,0
28,19,0,4,1,51.334,0.6314,0,1,17,1,1,1,0,1,0.965,0,8,0
71,18,1,4,4,48.5187,0.8601,0,0,18,1,1,0,1,1,0.963,0,11,0
37,30,1,2,1,1.4013,0.6351,0,2,10,1,0,0,0,1,0.9094,0,8,0
26,12,1,2,1,39.0065,0.834,0,0,16,1,0,0,0,1,0.9086,0,1,0
22,26,0,3,5,49.7069,0.952,0,0,19,1,0,0,1,1,0.9934,0,4,0
48,35,0,5,3,46.5432,0.6581,0,2,6,1,1,1,1,1,0.9302,0,12,0
29,6,1,4,3,17.5215,0.8155,0,2,15,1,0,1,1,1,0.8394,0,5,0
27,7,0,3,2,58.8324,0.8834,0,0,15,1,1,0,0,1,0.9298,0,2,0
20,29,1,2,1,10.2818,0.6317,0,2,19,1,0,0,0,1,0.8391,0,2,0
72,33,0,3,1,35.4629,0.6143,0,0,13,1,1,0,0,1,0.8419,0,9,0
58,0,0,3,2,42.5513,0.7745,0,1,10,1,1,0,0,1,0.8302,0,15,0
27,25,0,3,3,21.0722,0.727,0,0,9,1,0,1,0,1,0.8892,0,2,0
58,3,0,1,5,40.8529,0.6413,0,1,20,0,0,0,0,1,0.9504,0,6,0
40,1,0,5,1,41.5093,0.7322,0,1,9,1,1,1,1,1,0.9854,0,15,0
53,25,0,1,4,69.31,0.7393,0,0,15,1,0,0,0,0,0.7717,0,7,0
66,33,1,3,3,59.5007,0.9837,0,0,6,1,0,0,1,1,0.9481,0,8,0
76,34,1,3,2,69.6722,0.9225,0,1,8,1,1,0,1,0,0.8816,0,10,0
74,36,1,3,1,47.8615,0.5774,0,2,19,1,0,0,1,1,0.8384,0,10,0
42,17,1,4,5,65.7154,0.7783,0,2,8,1,1,1,0,1,0.8565,0,9,0
48,16,0,4,4,59.5739,0.9195,0,1,17,1,1,0,1,1,0.8054,0,14,0
77,1,0,3,5,47.8815,0.6191,0,2,16,1,0,0,1,1,0.7824,0,10,0
52,13,0,3,1,37.4079,0.7482,0,2,15,1,1,0,0,1,0.9686,0,4,0
25,17,1,5,4,29.1049,0.955,0,2,9,1,1,1,1,1,0.905,0,1,0
68,30,1,3,1,65.896,0.9934,0,0,22,1,1,1,0,0,0.7657,0,2,0
32,1,0,4,1,46.8907,0.7443,0,0,12,1,1,0,1,1,0.9308,0,10,0
73,20,0,2,1,5.4093,0.8827,0,0,17,1,1,0,0,0,0.8958,0,2,0
34,28,1,4,5,36.9729,0.9277,0,0,8,1,0,1,1,1,0.9358,0,12,0
40,20,1,3,3,22.9182,0.5509,0,0,18,1,0,0,1,1,0.8397,0,5,0
52,5,0,3,5,52.1074,0.8882,0,0,20,1,0,0,1,1,0.9484,0,7,0
77,32,0,3,4,74.2941,0.8108,0,1,22,0,1,0,1,1,0.868,0,14,0
39,25,1,3,4,21.537,0.6347,0,2,16,1,0,0,1,1,0.9252,0,15,0
80,5,1,2,6,70.8357,0.1932,0,7,20,1,0,1,0,0,0.6503,1,7,1
63,1,1,3,3,29.8119,0.8764,0,0,22,1,0,0,1,1,0.9428,0,13,0
73,5,0,3,5,78.1548,0.8155,0,2,7,1,0,0,1,1,0.962,0,9,0
59,26,0,3,5,27.0875,0.5832,0,0,11,1,1,0,1,0,0.9659,0,1,0
75,15,1,1,4,68.2204,0.8086,0,1,21,0,0,0,0,1,0.872,0,3,0
70,19,1,5,4,44.1552,0.6949,0,0,13,1,1,1,1,1,0.811,0,7,0
41,31,1,4,5,28.8639,0.8877,0,0,22,1,1,0,1,1,0.8542,0,10,0
56,21,1,5,2,9.7694,0.6432,0,1,13,1,1,1,1,1,0.8087,0,10,0
76,20,0,2,3,28.3528,0.8491,0,0,9,0,1,0,0,1,0.8236,0,13,0
60,30,0,3,1,38.6546,0.8444,0,2,8,1,0,0,1,1,0.9091,0,3,0
18,32,1,4,1,3.8477,0.604,0,1,15,1,1,1,0,1,0.7943,0,11,0
24,34,0,4,1,5.3082,0.6365,0,2,11,1,1,1,1,0,0.8888,0,5,0
21,15,1,4,4,77.0292,0.7001,0,0,9,1,1,1,0,1,0.9147,0,12,0
75,18,1,4,1,72.8345,0.5717,0,1,7,0,1,1,1,1,0.8165,0,10,0
60,21,0,2,5,43.1107,0.6702,0,1,21,1,1,0,0,0,0.7729,0,1,0
23,21,1,2,3,24.1624,0.652,0,1,21,0,0,1,0,1,0.9699,0,13,0
64,15,1,3,3,46.6883,0.6425,0,1,20,1,0,0,1,1,0.933,0,13,0
74,0,0,5,2,21.9848,0.6147,0,2,14,1,1,1,1,1,0.851,0,11,0
72,24,0,4,1,28.2176,0.556,0,2,16,1,1,0,1,1,0.9923,0,13,0
42,11,0,2,5,60.5111,0.9933,0,0,9,1,1,0,0,0,0.7798,0,6,0
70,23,1,3,5,43.4831,0.864,0,1,20,1,0,0,1,1,0.9614,0,6,0
62,12,1,2,1,30.5656,0.674,0,2,13,1,0,0,0,1,0.7705,0,4,0
32,15,1,3,1,66.4263,0.8562,0,0,7,1,1,0,1,0,0.8344,0,14,0
71,1,0,3,5,27.0518,0.8219,0,2,20,1,0,1,0,1,0.9036,0,6,0
47,16,0,3,4,33.0763,0.8197,0,2,20,1,1,0,1,0,0.9518,0,8,0
32,25,0,4,1,30.2054,0.8328,0,2,21,0,1,1,1,1,0.761,0,6,0
18,34,1,2,4,19.3328,0.6485,0,0,8,0,1,0,0,1,0.9543,0,2,0
77,23,1,4,2,17.8055,0.869,0,0,18,1,1,0,1,1,0.8754,0,10,0
54,7,0,2,4,62.2335,0.9658,0,2,12,1,1,0,0,0,0.7946,0,7,0
48,19,1,4,3,1.2062,0.1751,0,10,6,1,1,0,1,1,0.4896,1,12,1
44,30,0,3,1,43.4938,0.9381,0,2,6,1,0,0,1,1,0.9736,0,10,0
35,29,1,3,3,66.6151,0.9552,0,2,8,0,1,1,0,1,0.7853,0,8,0
55,2,1,3,5,11.4918,0.6101,0,2,19,0,1,0,1,1,0.9887,0,15,0
57,15,0,3,19,67.2127,0.416,0,0,3,1,0,0,1,1,0.4541,0,52,1
35,32,0,4,5,0.6549,0.9074,0,2,12,0,1,1,1,1,0.8047,0,11,0
77,7,1,3,24,54.2317,0.5528,0,3,1,1,1,0,0,1,0.7011,0,28,1
33,1,0,4,5,64.3967,0.5642,0,0,14,0,1,1,1,1,0.8694,0,2,0
44,30,1,4,5,44.2329,0.8799,0,0,21,1,1,0,1,1,0.9818,0,13,0
57,35,0,4,1,54.2218,0.8203,0,2,8,1,1,0,1,1,0.8071,0,8,0
30,36,0,4,2,42.4405,0.6205,0,2,20,1,1,1,1,0,0.9066,0,12,0
36,23,1,3,1,58.3107,0.83,0,1,20,1,1,0,0,1,0.9747,0,1,0
20,30,1,4,1,16.9972,0.8737,0,0,7,1,1,0,1,1,0.9109,0,5,0
44,26,1,2,11,69.3709,0.7795,0,2,1,0,1,0,1,0,0.4783,0,29,1
18,11,0,3,1,32.3304,0.97,0,2,17,1,0,1,0,1,0.9273,0,14,0
51,18,1,3,3,66.5556,0.6868,0,2,20,1,0,0,1,1,0.8606,0,10,0
80,25,1,3,3,17.4181,0.8072,0,1,16,1,0,0,1,1,0.8518,0,14,0
66,2,0,3,2,79.2994,0.9707,0,1,17,0,1,0,1,1,0.8544,0,8,0
55,26,0,1,5,30.182,0.9672,0,2,7,1,0,0,0,0,0.8313,0,10,0
74,22,0,4,4,52.2169,0.792,0,0,22,1,1,0,1,1,0.9831,0,10,0
21,20,1,4,3,23.0353,0.9246,0,0,9,1,0,1,1,1,0.8554,0,8,0
58,17,0,2,5,10.3456,0.9385,0,2,15,1,1,0,0,0,0.8308,0,1,0
70,15,0,3,1,23.7197,0.7414,0,0,20,0,1,0,1,1,0.8097,0,1,0
79,16,0,3,1,77.0295,0.5677,0,0,15,1,1,0,1,0,0.8137,0,9,0
80,19,0,3,2,20.7197,0.9567,0,2,6,1,0,0,1,1,0.8275,0,15,0
52,3,1,2,5,39.3737,0.7876,0,2,6,1,0,0,0,1,0.9101,0,5,0
37,16,0,4,1,5.4033,0.1097,0,5,17,1,1,0,1,1,0.4312,0,4,1
36,27,1,4,4,34.7505,0.9442,0,2,17,1,1,0,1,1,0.764,0,2,0
23,21,0,3,2,74.5318,0.8551,0,2,17,1,1,1,0,0,0.8173,0,15,0
74,34,0,2,4,67.3207,0.9152,0,2,19,1,1,0,0,0,0.8693,0,9,0
40,25,1,3,2,14.2324,0.9078,0,0,14,1,1,0,1,0,0.9583,0,3,0
40,30,0,3,1,31.076,0.7086,0,2,11,1,0,0,1,1,0.818,0,8,0
72,1,1,4,1,50.984,0.7077,0,1,13,1,0,1,1,1,0.9953,0,13,0
27,32,0,4,4,38.5516,0.9443,0,0,19,1,0,1,1,1,0.9325,0,3,0
35,35,1,3,1,10.4371,0.8929,0,0,8,1,0,1,1,0,0.9669,0,2,0
76,24,1,3,5,3.3292,0.8741,0,1,8,1,1,0,0,1,0.8005,0,6,0
64,5,1,3,5,74.6987,0.575,0,0,19,1,1,1,0,0,0.8751,0,15,0
20,19,1,5,5,57.3624,0.958,0,0,20,1,1,1,1,1,0.9034,0,7,0
70,19,1,3,5,5.7597,0.7933,0,0,22,1,0,0,1,1,0.9305,0,1,0
31,24,0,4,5,30.0723,0.8037,0,0,9,1,1,1,0,1,0.8476,0,14,0
48,36,1,4,5,23.3427,0.8693,0,2,15,1,1,0,1,1,0.9714,0,11,0
56,1,1,3,1,24.1173,0.6949,0,2,16,1,0,0,1,1,0.9455,0,10,0
67,6,1,4,3,9.9253,0.9669,0,0,18,1,1,1,0,1,0.9595,0,4,0
28,32,0,2,4,75.4282,0.9019,0,2,18,1,0,0,0,1,0.8964,0,6,0
40,28,1,4,4,61.377,0.7146,0,2,16,1,1,0,1,1,0.9318,0,1,0
44,8,0,2,5,35.7853,0.6741,0,0,13,0,1,0,0,1,0.9669,0,7,0
62,32,0,3,3,56.2879,0.9305,0,2,17,1,1,0,1,0,0.7647,0,2,0
32,10,0,4,1,59.7492,0.6359,0,1,14,1,1,1,1,0,0.8049,0,5,0
30,11,1,3,2,61.201,0.694,0,1,17,1,0,0,1,1,0.8635,0,2,0
43,20,0,4,4,14.859,0.8136,0,1,8,1,1,0,1,1,0.943,0,5,0
75,33,1,3,3,11.0922,0.7015,0,0,18,1,0,0,1,1,0.9538,0,11,0
30,30,0,5,1,62.4052,0.9009,0,2,8,1,1,1,1,1,0.8157,0,2,0
55,1,1,3,5,41.0084,0.6312,0,0,11,1,1,0,0,1,0.942,0,6,0
62,29,1,4,2,25.5821,0.7311,0,2,6,1,1,0,1,1,0.8129,0,1,0
20,27,0,5,20,19.5144,0.3677,0,3,0,1,1,1,1,1,0.7249,0,55,1
27,25,0,4,1,57.0804,0.7043,0,2,20,1,1,0,1,1,0.817,0,14,0
27,0,0,5,3,11.7773,0.7692,0,1,20,1,1,1,1,1,0.9215,0,12,0
72,12,0,3,26,51.8633,0.0856,0,23,17,1,1,0,0,1,0.5222,0,22,1
34,30,0,4,1,26.6499,0.7588,0,1,9,1,0,1,1,1,0.9802,0,13,0
45,25,1,2,4,75.9669,0.7937,0,2,6,1,0,0,0,1,0.9825,0,11,0
51,8,1,1,4,49.0761,0.7456,0,2,17,0,1,0,0,0,0.894,0,4,0
62,16,1,2,5,12.9502,0.9349,0,2,10,0,0,0,1,1,0.8037,0,6,0
29,19,1,5,1,65.378,0.9384,0,1,18,1,1,1,1,1,0.803,0,14,0
40,34,0,4,1,9.094,0.7191,0,2,12,1,1,0,1,1,0.8677,0,6,0
39,32,0,2,4,0.5703,0.7057,0,0,20,1,0,0,0,1,0.9201,0,5,0
48,13,1,4,4,45.2273,0.9103,0,2,10,1,1,0,1,1,0.8284,0,12,0
28,2,1,4,4,12.2697,0.8407,0,0,20,1,0,1,1,1,0.9155,0,11,0
61,19,0,2,1,75.6624,0.5786,0,0,19,1,1,0,0,0,0.8749,0,14,0
78,33,0,1,1,59.5914,0.7922,0,2,20,1,0,0,0,0,0.8798,0,5,0
27,21,1,3,4,26.9134,0.9553,0,1,6,1,0,1,0,1,0.7867,0,4,0
45,19,1,3,5,0.2613,0.9838,0,2,8,1,0,0,1,1,0.9423,0,10,0
19,35,0,2,3,1.8123,0.7383,0,2,21,0,1,0,0,1,0.9716,0,5,0
60,2,1,3,3,75.2133,0.5683,0,2,7,1,0,0,1,1,0.9233,0,1,0
27,13,0,1,5,56.5843,0.848,0,0,7,0,0,0,0,0,0.8393,0,2,0
75,18,1,4,4,61.213,0.846,0,2,15,1,1,0,1,1,0.9802,0,13,0
43,29,0,3,4,34.875,0.8939,0,2,21,1,0,1,1,0,0.8458,0,8,0
25,1,1,5,1,74.5371,0.6706,0,1,10,1,1,1,1,1,0.9765,0,3,0
36,22,1,3,2,77.0541,0.9358,0,1,10,1,1,0,0,1,0.9422,0,10,0
40,19,1,2,5,59.3844,0.9662,0,2,11,1,1,0,0,0,0.9835,0,9,0
79,18,0,4,5,72.2255,0.9616,0,1,22,1,1,0,1,1,0.9701,0,5,0
78,8,0,2,24,72.189,0.8082,0,2,23,0,1,0,1,0,0.8746,0,59,1
33,29,1,4,2,73.2582,0.9778,0,0,10,1,1,1,1,0,0.9547,0,10,0
38,7,1,4,5,3.7463,0.6281,0,2,15,1,1,0,1,1,0.7586,0,6,0
64,22,0,1,5,14.1381,0.9032,0,0,16,1,0,0,0,0,0.9503,0,15,0
31,30,0,2,3,18.5766,0.8487,0,0,22,1,0,0,0,1,0.8796,0,3,0
30,9,0,4,1,33.2607,0.6,0,2,9,1,1,1,0,1,0.9287,0,13,0
53,35,0,3,2,66.4349,0.9356,0,0,18,1,1,0,0,1,0.9077,0,1,0
70,31,1,3,5,56.172,0.674,0,2,16,1,0,0,1,1,0.9588,0,2,0
58,24,1,1,3,66.9664,0.9391,0,2,22,0,0,0,0,1,0.9195,0,2,0
27,10,1,4,4,9.575,0.5743,0,2,11,1,1,1,0,1,0.861,0,14,0
37,3,0,4,4,11.4527,0.5948,0,1,18,1,1,0,1,1,0.89,0,6,0
74,17,1,4,3,55.2714,0.6266,0,0,6,1,1,0,1,1,0.9928,0,4,0
54,18,1,3,1,24.5347,0.6517,0,2,19,0,1,0,1,1,0.7676,0,9,0
23,26,1,3,3,56.6069,0.9514,0,0,20,1,0,1,0,1,0.8639,0,6,0
58,25,0,5,3,4.2071,0.7925,0,1,15,1,1,1,1,1,0.868,0,1,0
79,17,1,5,5,1347.193,0.1284,1,4,14,1,1,1,1,1,0.3357,0,22,1
48,8,0,2,1,41.1322,0.6151,0,2,16,0,0,1,1,0,0.8557,0,1,0
24,28,1,4,2,18.6644,0.6652,0,0,16,0,1,1,1,1,0.839,0,2,0
75,10,1,3,16,37.6147,0.5218,0,0,2,1,0,0,1,1,0.682,0,60,1
49,11,1,4,4,30.5568,0.5655,0,2,16,1,1,0,1,1,0.8048,0,1,0
59,26,1,3,2,71.4086,0.5735,0,2,22,1,1,0,1,0,0.8233,0,14,0
65,27,0,4,1,14.4108,0.9494,0,0,10,1,1,0,1,1,0.9238,0,10,0
74,8,1,3,2,7.0673,0.6942,0,1,15,1,0,0,1,1,0.9601,0,4,0
